RFREWV7YF29R9UKM,chn thv,1
RFREWV7YF29R9UKM,Del jjr,1.8
RFREWV7YF29R9UKM,del tauru01,0.9
RFREWV7YF29R9UKM,del tauru 04,0.3
RFREWV7YF29R9UKM,noi gtm,2
RFREWV7YF29R9UKM,Guwahati,8
RFREWV7YF29R9UKM,hyd kpr,0
RFREWV7YF29R9UKM,hyd mrb02,0
RFREWV7YF29R9UKM,hyd mrb03,0
RFREWV7YF29R9UKM,kol hoogly,0.6
RFREWV7YF29R9UKM,kol mlb,0.4
RFREWV7YF29R9UKM,lko ntk,2
RFREWV7YF29R9UKM,Patna,14
RFREWV7YF29R9UKM,cjb mdk,11
RFREWV7YF29R9UKM,luh mdp,1
RFRFD94WWA4YRZSK,ahd bla,2
RFRFD94WWA4YRZSK,blr anekal,2.4
RFRFD94WWA4YRZSK,blr jigni,1.6
RFRFD94WWA4YRZSK,mum ant,0
RFRFD94WWA4YRZSK,mum pdg,0
RFRFD94WWA4YRZSK,chn thv,5
RFRFD94WWA4YRZSK,Del jjr,0
RFRFD94WWA4YRZSK,del tauru01,0
RFRFD94WWA4YRZSK,del tauru 04,0
RFRFD94WWA4YRZSK,noi gtm,2
RFRFD94WWA4YRZSK,Guwahati,0
RFRFD94WWA4YRZSK,hyd kpr,2
RFRFD94WWA4YRZSK,hyd mrb02,1.2
RFRFD94WWA4YRZSK,hyd mrb03,0.8
RFRFD94WWA4YRZSK,kol hoogly,4.2
RFRFD94WWA4YRZSK,kol mlb,2.8
RFRFD94WWA4YRZSK,lko ntk,1
RFRFD94WWA4YRZSK,Patna,1
RFRFD94WWA4YRZSK,cjb mdk,0
RFRFD94WWA4YRZSK,luh mdp,0
RFRFD94W2XACYHXJ,ahd bla,0
RFRFD94W2XACYHXJ,blr anekal,0
RFRFD94W2XACYHXJ,blr jigni,0
RFRFD94W2XACYHXJ,mum ant,0
RFRFD94W2XACYHXJ,mum pdg,0
RFRFD94W2XACYHXJ,chn thv,10
RFRFD94W2XACYHXJ,Del jjr,0
RFRFD94W2XACYHXJ,del tauru01,0
RFRFD94W2XACYHXJ,del tauru 04,0
RFRFD94W2XACYHXJ,noi gtm,0
RFRFD94W2XACYHXJ,Guwahati,0
RFRFD94W2XACYHXJ,hyd kpr,1.5
RFRFD94W2XACYHXJ,hyd mrb02,0.9
RFRFD94W2XACYHXJ,hyd mrb03,0.6
RFRFD94W2XACYHXJ,kol hoogly,0
RFRFD94W2XACYHXJ,kol mlb,0
RFRFD94W2XACYHXJ,lko ntk,1
RFRFD94W2XACYHXJ,Patna,0
RFRFD94W2XACYHXJ,cjb mdk,0
RFRFD94W2XACYHXJ,luh mdp,0
RFRF2PYQ6PBHRHMC,ahd bla,3
RFRF2PYQ6PBHRHMC,blr anekal,73.8
RFRF2PYQ6PBHRHMC,blr jigni,49.2
RFRF2PYQ6PBHRHMC,mum ant,144.9
RFRF2PYQ6PBHRHMC,mum pdg,62.1
RFRF2PYQ6PBHRHMC,chn thv,86
RFRF2PYQ6PBHRHMC,Del jjr,91.2
RFRF2PYQ6PBHRHMC,del tauru01,45.6
RFRF2PYQ6PBHRHMC,del tauru 04,15.2
RFRF2PYQ6PBHRHMC,noi gtm,0
RFRF2PYQ6PBHRHMC,Guwahati,0
RFRF2PYQ6PBHRHMC,hyd kpr,88
RFRF2PYQ6PBHRHMC,hyd mrb02,52.8
RFRF2PYQ6PBHRHMC,hyd mrb03,35.2
RFRF2PYQ6PBHRHMC,kol hoogly,32.4
RFRF2PYQ6PBHRHMC,kol mlb,21.6
RFRF2PYQ6PBHRHMC,lko ntk,3
RFRF2PYQ6PBHRHMC,Patna,32
RFRF2PYQ6PBHRHMC,cjb mdk,18
RFRF2PYQ6PBHRHMC,luh mdp,8
RFRF2PYQH59BZSXG,ahd bla,28
RFRF2PYQH59BZSXG,blr anekal,63.6
RFRF2PYQH59BZSXG,blr jigni,42.4
RFRF2PYQH59BZSXG,mum ant,111.3
RFRF2PYQH59BZSXG,mum pdg,47.7
RFRF2PYQH59BZSXG,chn thv,122
RFRF2PYQH59BZSXG,Del jjr,114
RFRF2PYQH59BZSXG,del tauru01,57
RFRF2PYQH59BZSXG,del tauru 04,19
RFRF2PYQH59BZSXG,noi gtm,0
RFRF2PYQH59BZSXG,Guwahati,8
RFRF2PYQH59BZSXG,hyd kpr,69
RFRF2PYQH59BZSXG,hyd mrb02,41.4
RFRF2PYQH59BZSXG,hyd mrb03,27.6
RFRF2PYQH59BZSXG,kol hoogly,51.6
RFRF2PYQH59BZSXG,kol mlb,34.4
RFRF2PYQH59BZSXG,lko ntk,0
RFRF2PYQH59BZSXG,Patna,11
RFRF2PYQH59BZSXG,cjb mdk,14
RFRF2PYQH59BZSXG,luh mdp,0
RFREAKWTVTP8GFJH,ahd bla,43
RFREAKWTVTP8GFJH,blr anekal,28.8
RFREAKWTVTP8GFJH,blr jigni,19.2
RFREAKWTVTP8GFJH,mum ant,81.9
RFREAKWTVTP8GFJH,mum pdg,35.1
RFREAKWTVTP8GFJH,chn thv,43
RFREAKWTVTP8GFJH,Del jjr,37.8
RFREAKWTVTP8GFJH,del tauru01,18.9
RFREAKWTVTP8GFJH,del tauru 04,6.3
RFREAKWTVTP8GFJH,noi gtm,30
RFREAKWTVTP8GFJH,Guwahati,12
RFREAKWTVTP8GFJH,hyd kpr,64
RFREAKWTVTP8GFJH,hyd mrb02,38.4
RFREAKWTVTP8GFJH,hyd mrb03,25.6
RFREAKWTVTP8GFJH,kol hoogly,37.8
RFREAKWTVTP8GFJH,kol mlb,25.2
RFREAKWTVTP8GFJH,lko ntk,24
RFREAKWTVTP8GFJH,Patna,0
RFREAKWTVTP8GFJH,cjb mdk,37
RFREAKWTVTP8GFJH,luh mdp,56
RFRFCGB2PB3DBURK,ahd bla,50
RFRFCGB2PB3DBURK,blr anekal,67.2
RFRFCGB2PB3DBURK,blr jigni,44.8
RFRFCGB2PB3DBURK,mum ant,129.5
RFRFCGB2PB3DBURK,mum pdg,55.5
RFRFCGB2PB3DBURK,chn thv,24
RFRFCGB2PB3DBURK,Del jjr,5.4
RFRFCGB2PB3DBURK,del tauru01,2.7
RFRFCGB2PB3DBURK,del tauru 04,0.9
RFRFCGB2PB3DBURK,noi gtm,52
RFRFCGB2PB3DBURK,Guwahati,22
RFRFCGB2PB3DBURK,hyd kpr,39
RFRFCGB2PB3DBURK,hyd mrb02,23.4
RFRFCGB2PB3DBURK,hyd mrb03,15.6
RFRFCGB2PB3DBURK,kol hoogly,0
RFRFCGB2PB3DBURK,kol mlb,0
RFRFCGB2PB3DBURK,lko ntk,0
RFRFCGB2PB3DBURK,Patna,2
RFRFCGB2PB3DBURK,cjb mdk,38
RFRFCGB2PB3DBURK,luh mdp,11
RFRET5HHMXBRGEYE,ahd bla,5
RFRET5HHMXBRGEYE,blr anekal,55.2
RFRET5HHMXBRGEYE,blr jigni,36.8
RFRET5HHMXBRGEYE,mum ant,67.2
RFRET5HHMXBRGEYE,mum pdg,28.8
RFRET5HHMXBRGEYE,chn thv,76
RFRET5HHMXBRGEYE,Del jjr,51
RFRET5HHMXBRGEYE,del tauru01,25.5
RFRET5HHMXBRGEYE,del tauru 04,8.5
RFRET5HHMXBRGEYE,noi gtm,2
RFRET5HHMXBRGEYE,Guwahati,5
RFRET5HHMXBRGEYE,hyd kpr,47.5
RFRET5HHMXBRGEYE,hyd mrb02,28.5
RFRET5HHMXBRGEYE,hyd mrb03,19
RFRET5HHMXBRGEYE,kol hoogly,48
RFRET5HHMXBRGEYE,kol mlb,32
RFRET5HHMXBRGEYE,lko ntk,4
RFRET5HHMXBRGEYE,Patna,0
RFRET5HHMXBRGEYE,cjb mdk,3
RFRET5HHMXBRGEYE,luh mdp,0
RFRE6A7DWQPG8KUY,ahd bla,11
RFRE6A7DWQPG8KUY,blr anekal,45
RFRE6A7DWQPG8KUY,blr jigni,30
RFRE6A7DWQPG8KUY,mum ant,46.9
RFRE6A7DWQPG8KUY,mum pdg,20.1
RFRE6A7DWQPG8KUY,chn thv,54
RFRE6A7DWQPG8KUY,Del jjr,27.6
RFRE6A7DWQPG8KUY,del tauru01,13.8
RFRE6A7DWQPG8KUY,del tauru 04,4.6
RFRE6A7DWQPG8KUY,noi gtm,4
RFRE6A7DWQPG8KUY,Guwahati,2
RFRE6A7DWQPG8KUY,hyd kpr,13
RFRE6A7DWQPG8KUY,hyd mrb02,7.8
RFRE6A7DWQPG8KUY,hyd mrb03,5.2
RFRE6A7DWQPG8KUY,kol hoogly,25.8
RFRE6A7DWQPG8KUY,kol mlb,17.2
RFRE6A7DWQPG8KUY,lko ntk,1
RFRE6A7DWQPG8KUY,Patna,2
RFRE6A7DWQPG8KUY,cjb mdk,6
RFRE6A7DWQPG8KUY,luh mdp,0
RFRFD94WJPZZP5CQ,ahd bla,7
RFRFD94WJPZZP5CQ,blr anekal,19.8
RFRFD94WJPZZP5CQ,blr jigni,13.2
RFRFD94WJPZZP5CQ,mum ant,49.7
RFRFD94WJPZZP5CQ,mum pdg,21.3
RFRFD94WJPZZP5CQ,chn thv,24
RFRFD94WJPZZP5CQ,Del jjr,60
RFRFD94WJPZZP5CQ,del tauru01,30
RFRFD94WJPZZP5CQ,del tauru 04,10
RFRFD94WJPZZP5CQ,noi gtm,0
RFRFD94WJPZZP5CQ,Guwahati,0
RFRFD94WJPZZP5CQ,hyd kpr,55.5
RFRFD94WJPZZP5CQ,hyd mrb02,33.3
RFRFD94WJPZZP5CQ,hyd mrb03,22.2
RFRFD94WJPZZP5CQ,kol hoogly,0
RFRFD94WJPZZP5CQ,kol mlb,0
RFRFD94WJPZZP5CQ,lko ntk,4
RFRFD94WJPZZP5CQ,Patna,0
RFRFD94WJPZZP5CQ,cjb mdk,8
RFRFD94WJPZZP5CQ,luh mdp,0
RFRF2PYQFEG49ZJX,ahd bla,16
RFRF2PYQFEG49ZJX,blr anekal,27.6
RFRF2PYQFEG49ZJX,blr jigni,18.4
RFRF2PYQFEG49ZJX,mum ant,39.9
RFRF2PYQFEG49ZJX,mum pdg,17.1
RFRF2PYQFEG49ZJX,chn thv,95
RFRF2PYQFEG49ZJX,Del jjr,12.6
RFRF2PYQFEG49ZJX,del tauru01,6.3
RFRF2PYQFEG49ZJX,del tauru 04,2.1
RFRF2PYQFEG49ZJX,noi gtm,0
RFRF2PYQFEG49ZJX,Guwahati,0
RFRF2PYQFEG49ZJX,hyd kpr,39
RFRF2PYQFEG49ZJX,hyd mrb02,23.4
RFRF2PYQFEG49ZJX,hyd mrb03,15.6
RFRF2PYQFEG49ZJX,kol hoogly,9.6
RFRF2PYQFEG49ZJX,kol mlb,6.4
RFRF2PYQFEG49ZJX,lko ntk,16
RFRF2PYQFEG49ZJX,Patna,15
RFRF2PYQFEG49ZJX,cjb mdk,4
RFRF2PYQFEG49ZJX,luh mdp,0
RFRFD94WNBXFKGJA,ahd bla,0
RFRFD94WNBXFKGJA,blr anekal,21.6
RFRFD94WNBXFKGJA,blr jigni,14.4
RFRFD94WNBXFKGJA,mum ant,45.5
RFRFD94WNBXFKGJA,mum pdg,19.5
RFRFD94WNBXFKGJA,chn thv,0
RFRFD94WNBXFKGJA,Del jjr,58.8
RFRFD94WNBXFKGJA,del tauru01,29.4
RFRFD94WNBXFKGJA,del tauru 04,9.8
RFRFD94WNBXFKGJA,noi gtm,0
RFRFD94WNBXFKGJA,Guwahati,0
RFRFD94WNBXFKGJA,hyd kpr,0
RFRFD94WNBXFKGJA,hyd mrb02,0
RFRFD94WNBXFKGJA,hyd mrb03,0
RFRFD94WNBXFKGJA,kol hoogly,29.4
RFRFD94WNBXFKGJA,kol mlb,19.6
RFRFD94WNBXFKGJA,lko ntk,11
RFRFD94WNBXFKGJA,Patna,0
RFRFD94WNBXFKGJA,cjb mdk,0
RFRFD94WNBXFKGJA,luh mdp,20
RFRFCGB2WKHY8JZ9,ahd bla,2
RFRFCGB2WKHY8JZ9,blr anekal,23.4
RFRFCGB2WKHY8JZ9,blr jigni,15.6
RFRFCGB2WKHY8JZ9,mum ant,49.7
RFRFCGB2WKHY8JZ9,mum pdg,21.3
RFRFCGB2WKHY8JZ9,chn thv,5
RFRFCGB2WKHY8JZ9,Del jjr,0
RFRFCGB2WKHY8JZ9,del tauru01,0
RFRFCGB2WKHY8JZ9,del tauru 04,0
RFRFCGB2WKHY8JZ9,noi gtm,10
RFRFCGB2WKHY8JZ9,Guwahati,11
RFRFCGB2WKHY8JZ9,hyd kpr,20.5
RFRFCGB2WKHY8JZ9,hyd mrb02,12.3
RFRFCGB2WKHY8JZ9,hyd mrb03,8.2
RFRFCGB2WKHY8JZ9,kol hoogly,11.4
RFRFCGB2WKHY8JZ9,kol mlb,7.6
RFRFCGB2WKHY8JZ9,lko ntk,1
RFRFCGB2WKHY8JZ9,Patna,0
RFRFCGB2WKHY8JZ9,cjb mdk,7
RFRFCGB2WKHY8JZ9,luh mdp,0
RFRDZEQ7FYQ5QTSN,ahd bla,16
RFRDZEQ7FYQ5QTSN,blr anekal,24.6
RFRDZEQ7FYQ5QTSN,blr jigni,16.4
RFRDZEQ7FYQ5QTSN,mum ant,35
RFRDZEQ7FYQ5QTSN,mum pdg,15
RFRDZEQ7FYQ5QTSN,chn thv,21
RFRDZEQ7FYQ5QTSN,Del jjr,66.6
RFRDZEQ7FYQ5QTSN,del tauru01,33.3
RFRDZEQ7FYQ5QTSN,del tauru 04,11.1
RFRDZEQ7FYQ5QTSN,noi gtm,10
RFRDZEQ7FYQ5QTSN,Guwahati,5
RFRDZEQ7FYQ5QTSN,hyd kpr,22.5
RFRDZEQ7FYQ5QTSN,hyd mrb02,13.5
RFRDZEQ7FYQ5QTSN,hyd mrb03,9
RFRDZEQ7FYQ5QTSN,kol hoogly,12
RFRDZEQ7FYQ5QTSN,kol mlb,8
RFRDZEQ7FYQ5QTSN,lko ntk,12
RFRDZEQ7FYQ5QTSN,Patna,13
RFRDZEQ7FYQ5QTSN,cjb mdk,12
RFRDZEQ7FYQ5QTSN,luh mdp,8
RFRF3HZZZYTNKSCU,ahd bla,10
RFRF3HZZZYTNKSCU,blr anekal,10.8
RFRF3HZZZYTNKSCU,blr jigni,7.2
RFRF3HZZZYTNKSCU,mum ant,35
RFRF3HZZZYTNKSCU,mum pdg,15
RFRF3HZZZYTNKSCU,chn thv,13
RFRF3HZZZYTNKSCU,Del jjr,70.2
RFRF3HZZZYTNKSCU,del tauru01,35.1
RFRF3HZZZYTNKSCU,del tauru 04,11.7
RFRF3HZZZYTNKSCU,noi gtm,22
RFRF3HZZZYTNKSCU,Guwahati,0
RFRF3HZZZYTNKSCU,hyd kpr,9
RFRF3HZZZYTNKSCU,hyd mrb02,5.4
RFRF3HZZZYTNKSCU,hyd mrb03,3.6
RFRF3HZZZYTNKSCU,kol hoogly,0
RFRF3HZZZYTNKSCU,kol mlb,0
RFRF3HZZZYTNKSCU,lko ntk,0
RFRF3HZZZYTNKSCU,Patna,7
RFRF3HZZZYTNKSCU,cjb mdk,0
RFRF3HZZZYTNKSCU,luh mdp,0
RFRFD94W3PGGD9H2,ahd bla,18
RFRFD94W3PGGD9H2,blr anekal,42.6
RFRFD94W3PGGD9H2,blr jigni,28.4
RFRFD94W3PGGD9H2,mum ant,51.1
RFRFD94W3PGGD9H2,mum pdg,21.9
RFRFD94W3PGGD9H2,chn thv,21
RFRFD94W3PGGD9H2,Del jjr,6
RFRFD94W3PGGD9H2,del tauru01,3
RFRFD94W3PGGD9H2,del tauru 04,1
RFRFD94W3PGGD9H2,noi gtm,7
RFRFD94W3PGGD9H2,Guwahati,3
RFRFD94W3PGGD9H2,hyd kpr,25
RFRFD94W3PGGD9H2,hyd mrb02,15
RFRFD94W3PGGD9H2,hyd mrb03,10
RFRFD94W3PGGD9H2,kol hoogly,24.6
RFRFD94W3PGGD9H2,kol mlb,16.4
RFRFD94W3PGGD9H2,lko ntk,13
RFRFD94W3PGGD9H2,Patna,0
RFRFD94W3PGGD9H2,cjb mdk,12
RFRFD94W3PGGD9H2,luh mdp,0
RFRFD94WYJUPPS4B,ahd bla,0
RFRFD94WYJUPPS4B,blr anekal,30.6
RFRFD94WYJUPPS4B,blr jigni,20.4
RFRFD94WYJUPPS4B,mum ant,39.2
RFRFD94WYJUPPS4B,mum pdg,16.8
RFRFD94WYJUPPS4B,chn thv,42
RFRFD94WYJUPPS4B,Del jjr,1.2
RFRFD94WYJUPPS4B,del tauru01,0.6
RFRFD94WYJUPPS4B,del tauru 04,0.2
RFRFD94WYJUPPS4B,noi gtm,0
RFRFD94WYJUPPS4B,Guwahati,0
RFRFD94WYJUPPS4B,hyd kpr,26
RFRFD94WYJUPPS4B,hyd mrb02,15.6
RFRFD94WYJUPPS4B,hyd mrb03,10.4
RFRFD94WYJUPPS4B,kol hoogly,24
RFRFD94WYJUPPS4B,kol mlb,16
RFRFD94WYJUPPS4B,lko ntk,0
RFRFD94WYJUPPS4B,Patna,0
RFRFD94WYJUPPS4B,cjb mdk,0
RFRFD94WYJUPPS4B,luh mdp,0
RFRFD94WVSUJ5XQB,ahd bla,0
RFRFD94WVSUJ5XQB,blr anekal,30
RFRFD94WVSUJ5XQB,blr jigni,20
RFRFD94WVSUJ5XQB,mum ant,46.9
RFRFD94WVSUJ5XQB,mum pdg,20.1
RFRFD94WVSUJ5XQB,chn thv,12
RFRFD94WVSUJ5XQB,Del jjr,0
RFRFD94WVSUJ5XQB,del tauru01,0
RFRFD94WVSUJ5XQB,del tauru 04,0
RFRFD94WVSUJ5XQB,noi gtm,0
RFRFD94WVSUJ5XQB,Guwahati,0
RFRFD94WVSUJ5XQB,hyd kpr,26.5
RFRFD94WVSUJ5XQB,hyd mrb02,15.9
RFRFD94WVSUJ5XQB,hyd mrb03,10.6
RFRFD94WVSUJ5XQB,kol hoogly,0
RFRFD94WVSUJ5XQB,kol mlb,0
RFRFD94WVSUJ5XQB,lko ntk,1
RFRFD94WVSUJ5XQB,Patna,0
RFRFD94WVSUJ5XQB,cjb mdk,0
RFRFD94WVSUJ5XQB,luh mdp,0
RFRERZJR34ZKU9H2,ahd bla,23
RFRERZJR34ZKU9H2,blr anekal,41.4
RFRERZJR34ZKU9H2,blr jigni,27.6
RFRERZJR34ZKU9H2,mum ant,9.8
RFRERZJR34ZKU9H2,mum pdg,4.2
RFRERZJR34ZKU9H2,chn thv,4
RFRERZJR34ZKU9H2,Del jjr,1.8
RFRERZJR34ZKU9H2,del tauru01,0.9
RFRERZJR34ZKU9H2,del tauru 04,0.3
RFRERZJR34ZKU9H2,noi gtm,9
RFRERZJR34ZKU9H2,Guwahati,3
RFRERZJR34ZKU9H2,hyd kpr,7
RFRERZJR34ZKU9H2,hyd mrb02,4.2
RFRERZJR34ZKU9H2,hyd mrb03,2.8
RFRERZJR34ZKU9H2,kol hoogly,0
RFRERZJR34ZKU9H2,kol mlb,0
RFRERZJR34ZKU9H2,lko ntk,0
RFRERZJR34ZKU9H2,Patna,2
RFRERZJR34ZKU9H2,cjb mdk,4
RFRERZJR34ZKU9H2,luh mdp,0
RFRFD94WRHEKACQV,ahd bla,0
RFRFD94WRHEKACQV,blr anekal,10.2
RFRFD94WRHEKACQV,blr jigni,6.8
RFRFD94WRHEKACQV,mum ant,35
RFRFD94WRHEKACQV,mum pdg,15
RFRFD94WRHEKACQV,chn thv,27
RFRFD94WRHEKACQV,Del jjr,1.8
RFRFD94WRHEKACQV,del tauru01,0.9
RFRFD94WRHEKACQV,del tauru 04,0.3
RFRFD94WRHEKACQV,noi gtm,0
RFRFD94WRHEKACQV,Guwahati,0
RFRFD94WRHEKACQV,hyd kpr,10.5
RFRFD94WRHEKACQV,hyd mrb02,6.3
RFRFD94WRHEKACQV,hyd mrb03,4.2
RFRFD94WRHEKACQV,kol hoogly,0
RFRFD94WRHEKACQV,kol mlb,0
RFRFD94WRHEKACQV,lko ntk,0
RFRFD94WRHEKACQV,Patna,5
RFRFD94WRHEKACQV,cjb mdk,8
RFRFD94WRHEKACQV,luh mdp,0
RFRFFFD8EQNX6M2K,ahd bla,16
RFRFFFD8EQNX6M2K,blr anekal,26.4
RFRFFFD8EQNX6M2K,blr jigni,17.6
RFRFFFD8EQNX6M2K,mum ant,23.8
RFRFFFD8EQNX6M2K,mum pdg,10.2
RFRFFFD8EQNX6M2K,chn thv,25
RFRFFFD8EQNX6M2K,Del jjr,0
RFRFFFD8EQNX6M2K,del tauru01,0
RFRFFFD8EQNX6M2K,del tauru 04,0
RFRFFFD8EQNX6M2K,noi gtm,12
RFRFFFD8EQNX6M2K,Guwahati,4
RFRFFFD8EQNX6M2K,hyd kpr,3.5
RFRFFFD8EQNX6M2K,hyd mrb02,2.1
RFRFFFD8EQNX6M2K,hyd mrb03,1.4
RFRFFFD8EQNX6M2K,kol hoogly,1.2
RFRFFFD8EQNX6M2K,kol mlb,0.8
RFRFFFD8EQNX6M2K,lko ntk,4
RFRFFFD8EQNX6M2K,Patna,0
RFRFFFD8EQNX6M2K,cjb mdk,3
RFRFFFD8EQNX6M2K,luh mdp,0
RFRF2PYQ27CWWZ4A,ahd bla,0
RFRF2PYQ27CWWZ4A,blr anekal,20.4
RFRF2PYQ27CWWZ4A,blr jigni,13.6
RFRF2PYQ27CWWZ4A,mum ant,17.5
RFRF2PYQ27CWWZ4A,mum pdg,7.5
RFRF2PYQ27CWWZ4A,chn thv,42
RFRF2PYQ27CWWZ4A,Del jjr,27
RFRF2PYQ27CWWZ4A,del tauru01,13.5
RFRF2PYQ27CWWZ4A,del tauru 04,4.5
RFRF2PYQ27CWWZ4A,noi gtm,0
RFRF2PYQ27CWWZ4A,Guwahati,0
RFRF2PYQ27CWWZ4A,hyd kpr,18.5
RFRF2PYQ27CWWZ4A,hyd mrb02,11.1
RFRF2PYQ27CWWZ4A,hyd mrb03,7.4
RFRF2PYQ27CWWZ4A,kol hoogly,24
RFRF2PYQ27CWWZ4A,kol mlb,16
RFRF2PYQ27CWWZ4A,lko ntk,0
RFRF2PYQ27CWWZ4A,Patna,1
RFRF2PYQ27CWWZ4A,cjb mdk,0
RFRF2PYQ27CWWZ4A,luh mdp,0
RFRFD94WZGUNAHX5,ahd bla,0
RFRFD94WZGUNAHX5,blr anekal,0
RFRFD94WZGUNAHX5,blr jigni,0
RFRFD94WZGUNAHX5,mum ant,16.1
RFRFD94WZGUNAHX5,mum pdg,6.9
RFRFD94WZGUNAHX5,chn thv,0
RFRFD94WZGUNAHX5,Del jjr,2.4
RFRFD94WZGUNAHX5,del tauru01,1.2
RFRFD94WZGUNAHX5,del tauru 04,0.4
RFRFD94WZGUNAHX5,noi gtm,0
RFRFD94WZGUNAHX5,Guwahati,0
RFRFD94WZGUNAHX5,hyd kpr,0
RFRFD94WZGUNAHX5,hyd mrb02,0
RFRFD94WZGUNAHX5,hyd mrb03,0
RFRFD94WZGUNAHX5,kol hoogly,0
RFRFD94WZGUNAHX5,kol mlb,0
RFRFD94WZGUNAHX5,lko ntk,4
RFRFD94WZGUNAHX5,Patna,0
RFRFD94WZGUNAHX5,cjb mdk,0
RFRFD94WZGUNAHX5,luh mdp,10
RFRFF8WMZFVTGY2X,ahd bla,12
RFRFF8WMZFVTGY2X,blr anekal,13.2
RFRFF8WMZFVTGY2X,blr jigni,8.8
RFRFF8WMZFVTGY2X,mum ant,21.7
RFRFF8WMZFVTGY2X,mum pdg,9.3
RFRFF8WMZFVTGY2X,chn thv,13
RFRFF8WMZFVTGY2X,Del jjr,41.4
RFRFF8WMZFVTGY2X,del tauru01,20.7
RFRFF8WMZFVTGY2X,del tauru 04,6.9
RFRFF8WMZFVTGY2X,noi gtm,24
RFRFF8WMZFVTGY2X,Guwahati,6
RFRFF8WMZFVTGY2X,hyd kpr,5
RFRFF8WMZFVTGY2X,hyd mrb02,3
RFRFF8WMZFVTGY2X,hyd mrb03,2
RFRFF8WMZFVTGY2X,kol hoogly,0
RFRFF8WMZFVTGY2X,kol mlb,0
RFRFF8WMZFVTGY2X,lko ntk,5
RFRFF8WMZFVTGY2X,Patna,0
RFRFF8WMZFVTGY2X,cjb mdk,1
RFRFF8WMZFVTGY2X,luh mdp,2
RFREHS93AGUFVUY8,ahd bla,5
RFREHS93AGUFVUY8,blr anekal,19.8
RFREHS93AGUFVUY8,blr jigni,13.2
RFREHS93AGUFVUY8,mum ant,8.4
RFREHS93AGUFVUY8,mum pdg,3.6
RFREHS93AGUFVUY8,chn thv,29
RFREHS93AGUFVUY8,Del jjr,0
RFREHS93AGUFVUY8,del tauru01,0
RFREHS93AGUFVUY8,del tauru 04,0
RFREHS93AGUFVUY8,noi gtm,0
RFREHS93AGUFVUY8,Guwahati,0
RFREHS93AGUFVUY8,hyd kpr,0
RFREHS93AGUFVUY8,hyd mrb02,0
RFREHS93AGUFVUY8,hyd mrb03,0
RFREHS93AGUFVUY8,kol hoogly,11.4
RFREHS93AGUFVUY8,kol mlb,7.6
RFREHS93AGUFVUY8,lko ntk,0
RFREHS93AGUFVUY8,Patna,3
RFREHS93AGUFVUY8,cjb mdk,0
RFREHS93AGUFVUY8,luh mdp,0
RFRFFFD8BDCVKNRP,ahd bla,3
RFRFFFD8BDCVKNRP,blr anekal,6.6
RFRFFFD8BDCVKNRP,blr jigni,4.4
RFRFFFD8BDCVKNRP,mum ant,17.5
RFRFFFD8BDCVKNRP,mum pdg,7.5
RFRFFFD8BDCVKNRP,chn thv,0
RFRFFFD8BDCVKNRP,Del jjr,0
RFRFFFD8BDCVKNRP,del tauru01,0
RFRFFFD8BDCVKNRP,del tauru 04,0
RFRFFFD8BDCVKNRP,noi gtm,7
RFRFFFD8BDCVKNRP,Guwahati,11
RFRFFFD8BDCVKNRP,hyd kpr,26
RFRFFFD8BDCVKNRP,hyd mrb02,15.6
RFRFFFD8BDCVKNRP,hyd mrb03,10.4
RFRFFFD8BDCVKNRP,kol hoogly,0
RFRFFFD8BDCVKNRP,kol mlb,0
RFRFFFD8BDCVKNRP,lko ntk,4
RFRFFFD8BDCVKNRP,Patna,0
RFRFFFD8BDCVKNRP,cjb mdk,12
RFRFFFD8BDCVKNRP,luh mdp,0
RFRFD94WTQCHDKHY,ahd bla,4
RFRFD94WTQCHDKHY,blr anekal,18.6
RFRFD94WTQCHDKHY,blr jigni,12.4
RFRFD94WTQCHDKHY,mum ant,14.7
RFRFD94WTQCHDKHY,mum pdg,6.3
RFRFD94WTQCHDKHY,chn thv,18
RFRFD94WTQCHDKHY,Del jjr,0.6
RFRFD94WTQCHDKHY,del tauru01,0.3
RFRFD94WTQCHDKHY,del tauru 04,0.1
RFRFD94WTQCHDKHY,noi gtm,8
RFRFD94WTQCHDKHY,Guwahati,4
RFRFD94WTQCHDKHY,hyd kpr,14.5
RFRFD94WTQCHDKHY,hyd mrb02,8.7
RFRFD94WTQCHDKHY,hyd mrb03,5.8
RFRFD94WTQCHDKHY,kol hoogly,0
RFRFD94WTQCHDKHY,kol mlb,0
RFRFD94WTQCHDKHY,lko ntk,0
RFRFD94WTQCHDKHY,Patna,0
RFRFD94WTQCHDKHY,cjb mdk,4
RFRFD94WTQCHDKHY,luh mdp,0
RFRFD94WYH6YKHUR,ahd bla,0
RFRFD94WYH6YKHUR,blr anekal,13.8
RFRFD94WYH6YKHUR,blr jigni,9.2
RFRFD94WYH6YKHUR,mum ant,31.5
RFRFD94WYH6YKHUR,mum pdg,13.5
RFRFD94WYH6YKHUR,chn thv,1
RFRFD94WYH6YKHUR,Del jjr,12
RFRFD94WYH6YKHUR,del tauru01,6
RFRFD94WYH6YKHUR,del tauru 04,2
RFRFD94WYH6YKHUR,noi gtm,0
RFRFD94WYH6YKHUR,Guwahati,0
RFRFD94WYH6YKHUR,hyd kpr,20
RFRFD94WYH6YKHUR,hyd mrb02,12
RFRFD94WYH6YKHUR,hyd mrb03,8
